entity_name,category,category_uuid,usd,btc,txs,usd_in,btc_in,txs_in
Hodlnaut,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,1167327.71,31.17083676,9142,1167327.71,31.17083676,9142
Hodlnaut,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,1629134.53,47.29809392,2506,1629134.53,47.29809392,2506
Hodlnaut,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,22392654.47,504.4253074,2681,67022248546.93,2485554.02983944,88109
Hodlnaut,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,12694.08,0.3248,105,12694.08,0.3248,105
Hodlnaut,UNKNOWN,,2762863916.16,74004.04542881,146902,2762863916.16,74004.04542881,146902
Hold,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,628827.2,18.21988608,885
Hold,UNKNOWN,,6323400.55,176.61073926,4041,6323400.55,176.61073926,4041
Holdport,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,458253.65,20.16848109,63,598754.4,26.51573676,99
Holdport,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1116.15,0.0324,12,1116.15,0.0324,12
Holdport,UNKNOWN,,35734.81,1.01169699,453,35734.81,1.01169699,453
HolyTransaction.com,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,104.6,0.00546,2,104.6,0.00546,2
HolyTransaction.com,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,99054.13,2.1836923,152,99054.13,2.1836923,152
HolyTransaction.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1499906.07,39.43550946,490,1499906.07,39.43550946,490
HolyTransaction.com,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1424.04,0.02587892,4,1424.04,0.02587892,4
HolyTransaction.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,31329.81,1.38851206,150,31329.81,1.38851206,150
HolyTransaction.com,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1195.25,0.02798788,8,1195.25,0.02798788,8
HolyTransaction.com,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,23586.99,0.54635102,78,23586.99,0.54635102,78
HolyTransaction.com,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,371.18,0.01004742,2,371.18,0.01004742,2
HolyTransaction.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,26669.37,0.69494188,216,26669.37,0.69494188,216
HolyTransaction.com,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,166509.72,6.14372668,186
HolyTransaction.com,UNKNOWN,,4274313.2,159.03380942,6228,4274313.2,159.03380942,6228
Hoo,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,1079.01,0.04616816,16,1079.01,0.04616816,16
Hoo,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,570707572.73,13456.08017648,28080,5586077891.34,129842.98791824,420928
Hoo,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,15315.39,0.39484912,16,15315.39,0.39484912,16
Hoo,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,11204.16,0.30063616,32,11204.16,0.30063616,32
Hoo,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,611360.67,14.89808736,720,611360.67,14.89808736,720
Hoo,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,782103.29,17.33660704,976,782103.29,17.33660704,976
Hoo,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,59909501.89,1737.91798672,6416,59909501.89,1737.91798672,6416
Hoo,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,20042157.64,520.31959392,17168,20042157.64,520.31959392,17168
Hoo,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,507451.56,10.757232,432,507451.56,10.757232,432
Hoo,UNKNOWN,,516309632.66,12540.97771488,356224,516309632.66,12540.97771488,356224
Hopex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,2889188.74,54.03731688,306
Hopex,UNKNOWN,,681129.59,12.05064144,144,681129.59,12.05064144,144
Hospitallers,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,6677.71,0.2200779,30,6677.71,0.2200779,30
Hospitallers,UNKNOWN,,48719.08,1.88671492,84,48719.08,1.88671492,84
Hotbit,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,1082812.96,26.93985952,1564,1082812.96,26.93985952,1564
Hotbit,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,149083.17,4.68194003,621,149083.17,4.68194003,621
Hotbit,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,2643957.4,59.2080904,1679,2643957.4,59.2080904,1679
Hotbit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,860741368.73,21793.46766129,211232,2409170363.62,56982.62791703,233243
Hotbit,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1342664.44,38.42012023,897,1342664.44,38.42012023,897
Hotbit,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,3983672.26,83.08736637,1035,3983672.26,83.08736637,1035
Hotbit,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,2282962.07,60.11820017,3358,2282962.07,60.11820017,3358
Hotbit,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,9851436.15,248.38973142,62031,9851436.15,248.38973142,62031
Hotbit,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,4275509.65,102.29781783,69,4275509.65,102.29781783,69
Hotbit,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,1855747.52,50.76013428,5313,1855747.52,50.76013428,5313
Hotbit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,11923263.92,275.24224821,9614,11923263.92,275.24224821,9614
Hotbit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1873614.28,42.99999155,2093,1873614.28,42.99999155,2093
Hotbit,UNKNOWN,,1587324802.93,36697.2651893,1066786,1587324802.93,36697.2651893,1066786
Hugosway,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,49240.06,1.51786092,450,49240.06,1.51786092,450
Hugosway,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,26579.65,0.84844674,312,26579.65,0.84844674,312
Hugosway,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,67422031.16,2210.62351662,107214,67422031.16,2210.62351662,107214
Hugosway,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,43792.68,1.91184384,84,43792.68,1.91184384,84
Hugosway,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,604.18,0.0282,6,604.18,0.0282,6
Hugosway,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,906682.93,34.55666988,2232,906682.93,34.55666988,2232
Hugosway,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,7358.67,0.20943624,120,7358.67,0.20943624,120
Hugosway,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,9548466.82,292.43183604,33408,32712551.28,953.80777428,38922
Hugosway,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,32203.5,1.42747536,72,32203.5,1.42747536,72
Hugosway,UNKNOWN,,360027592.25,11674.88906424,1243062,360027592.25,11674.88906424,1243062
HuobiGlobal,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,5871398.72,194.09387683,6371,5871398.72,194.09387683,6371
HuobiGlobal,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,5390997.94,103.59575935,874,5390997.94,103.59575935,874
HuobiGlobal,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,58525639.02,1336.09645759,28428,58525639.02,1336.09645759,28428
HuobiGlobal,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,229450426780.7,6230404.32239554,1397871,8088524673034.17,312235558.3195882,3227636
HuobiGlobal,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,15931156.96,538.89944932,7613,15931156.96,538.89944932,7613
HuobiGlobal,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,353146911.05,7344.88851194,39330,353146911.05,7344.88851194,39330
HuobiGlobal,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,34564102.88,905.965193,17043,34564102.88,905.965193,17043
HuobiGlobal,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,860200254.21,21394.31087597,357995,860200254.21,21394.31087597,357995
HuobiGlobal,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,20400316.67,892.3198496,322,20400316.67,892.3198496,322
HuobiGlobal,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,1107238001.16,22046.28133829,47587,1107238001.16,22046.28133829,47587
HuobiGlobal,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,171099460.85,5708.7851293,1242,171099460.85,5708.7851293,1242
HuobiGlobal,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,5459079898.43,112159.2254421,69943,5459079898.43,112159.2254421,69943
HuobiGlobal,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1764331651.66,47544.04256029,15180,1764331651.66,47544.04256029,15180
HuobiGlobal,UNKNOWN,,275067449354.73,9074992.93764451,6584072,275067449354.73,9074992.93764451,6584072
HuobiJapan,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2197136722.8,67970.2291088,33180,47476691341.94,1371133.8787726,209440
HuobiJapan,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,259502.04,12.6724806,120,259502.04,12.6724806,120
HuobiJapan,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,19532.46,0.878,60,19532.46,0.878,60
HuobiJapan,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,245990.89,6.3714078,980,245990.89,6.3714078,980
HuobiJapan,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,12393.85,0.4096072,20,12393.85,0.4096072,20
HuobiJapan,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,50224.99,1.2957808,100,50224.99,1.2957808,100
HuobiJapan,UNKNOWN,,3759678347.73,108191.9242198,34760,3759678347.73,108191.9242198,34760
HuobiKorea,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,7422816126.22,131162.32490656,15675,53349401635.63,963778.43239332,57931
HuobiKorea,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,412555.88,7.98712329,171,412555.88,7.98712329,171
HuobiKorea,UNKNOWN,,930930382.63,39484.80569352,3515,930930382.63,39484.80569352,3515
IconicTrades,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,119.6,0.0024329,2
IconicTrades,UNKNOWN,,3809.87,0.06130844,6,3809.87,0.06130844,6
Iconomi,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,43172669.14,822.96704088,10710,43172669.14,822.96704088,10710
Iconomi,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,37660.32,0.79701624,108,37660.32,0.79701624,108
Iconomi,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,21874.51,0.48765384,90,21874.51,0.48765384,90
Iconomi,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,36932.88,0.97331148,936,36932.88,0.97331148,936
Iconomi,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,1409.01,0.03603024,18,1409.01,0.03603024,18
Iconomi,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,41034.05,0.72126,54,41034.05,0.72126,54
Iconomi,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,33192.09,0.71795268,180,33192.09,0.71795268,180
Iconomi,UNKNOWN,,61984702.02,1339.97367672,19206,61984702.02,1339.97367672,19206
IDAX,UNKNOWN,,29569.29,0.58512,16,29569.29,0.58512,16
imove,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,22565.33,1.1176693,6,22565.33,1.1176693,6
imove,UNKNOWN,,142677.65,6.89845278,26,142677.65,6.89845278,26
Indacoin.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1538538.09,65.10214651,6171,1538538.09,65.10214651,6171
Indacoin.com,UNKNOWN,,8947241.27,273.31977443,32861,8947241.27,273.31977443,32861
IndependentReserve,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,34035.27,0.85728,38,34035.27,0.85728,38
IndependentReserve,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,658625062.79,23706.16349222,39007,876668400.24,29654.84334055,43339
IndependentReserve,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,200360381.27,4517.00945411,1520,200360381.27,4517.00945411,1520
IndependentReserve,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,262784.08,7.4447244,437,262784.08,7.4447244,437
IndependentReserve,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,14302123.2,384.59424997,19817,14302123.2,384.59424997,19817
IndependentReserve,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,22139455.44,626.26613944,3610,22139455.44,626.26613944,3610
IndependentReserve,UNKNOWN,,4165148779.09,111626.34054823,197676,4165148779.09,111626.34054823,197676
Indodax,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,608031.95,21.94291764,720,608031.95,21.94291764,720
Indodax,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,263560.18,12.73309686,216,263560.18,12.73309686,216
Indodax,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,970171.85,25.25283864,1476,970171.85,25.25283864,1476
Indodax,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2472200659.89,65018.2923873,200916,8124874684.79,218706.39717138,547236
Indodax,faucet,f88c4c8e-a9b6-11ea-b6eb-0adaa880d7fe,5949.68,0.20343708,576,5949.68,0.20343708,576
Indodax,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,14286656.78,538.17894324,17244,14286656.78,538.17894324,17244
Indodax,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,2791732.64,92.37475332,3618,2791732.64,92.37475332,3618
Indodax,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,2150175.62,68.92094358,5436,2150175.62,68.92094358,5436
Indodax,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,68159247.97,1959.8643504,376956,68159247.97,1959.8643504,376956
Indodax,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,152431.47,6.36351642,108,152431.47,6.36351642,108
Indodax,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,4764249.69,193.29846696,3960,4764249.69,193.29846696,3960
Indodax,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,66309473.71,1724.30830962,37188,66309473.71,1724.30830962,37188
Indodax,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,823422.26,30.61303704,1494,823422.26,30.61303704,1494
Indodax,UNKNOWN,,5595910614.35,140734.42029198,1544868,5595910614.35,140734.42029198,1544868
IndoEx,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,642437.86,15.3,17,642437.86,15.3,17
IndoEx,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3384.73,0.0765,34,3384.73,0.0765,34
IndoEx,UNKNOWN,,15981633.29,372.86980804,102,15981633.29,372.86980804,102
InfinityCoinExchange,UNKNOWN,,1880.19,0.04276944,18,1880.19,0.04276944,18
InstaForex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,33943423.31,1223.44165438,14977,34280516.05,1233.50637025,15096
InstaForex,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,24042.21,1.10492452,51,24042.21,1.10492452,51
InstaForex,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,11192.4,0.40052,85,11192.4,0.40052,85
InstaForex,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,100196.71,2.94333682,408,100196.71,2.94333682,408
InstaForex,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,9784.24,0.227715,34,9784.24,0.227715,34
InstaForex,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,486597,17.71056447,2771,486597,17.71056447,2771
InstaForex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,683852.4,17.1555245,1496,683852.4,17.1555245,1496
InstaForex,UNKNOWN,,41671877.6,1489.2756925,34306,41671877.6,1489.2756925,34306
Intercore,UNKNOWN,,373.76,0.009636,11,373.76,0.009636,11
InternetArchive,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,5.87,0.0003,2,5.87,0.0003,2
InternetArchive,UNKNOWN,,208052.34,10.61730364,84,208052.34,10.61730364,84
INX,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,272.94,0.0093,6,272.94,0.0093,6
INX,UNKNOWN,,98543.68,3.29692056,3,98543.68,3.29692056,3
Ionomy,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,27451.83,0.563784,12,27451.83,0.563784,12
Ionomy,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,12188756.7,290.9397858,3708,24167081.98,574.72906524,15432
Ionomy,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,7246.18,0.18234912,12,7246.18,0.18234912,12
Ionomy,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,1025.61,0.02476524,36,1025.61,0.02476524,36
Ionomy,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,6807.8,0.1579296,36,6807.8,0.1579296,36
Ionomy,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,13973.78,0.376296,192,13973.78,0.376296,192
Ionomy,UNKNOWN,,9505263.72,229.4643036,5880,9505263.72,229.4643036,5880
Isbit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,355946.53,8.93421196,51,575308.72,13.98654685,204
Isbit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,6548.21,0.1615,51,6548.21,0.1615,51
Isbit,UNKNOWN,,10870523.82,277.3795259,799,10870523.82,277.3795259,799
itBit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2746839843.14,133885.8631055,25652,6077540262.41,301217.10252172,96184
itBit,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1445128.59,70.07394218,550,1445128.59,70.07394218,550
itBit,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,28233.69,1.3387,66,28233.69,1.3387,66
itBit,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,16018.58,0.78725394,154,16018.58,0.78725394,154
itBit,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,132317.25,6.49641652,1276,132317.25,6.49641652,1276
itBit,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,432118.78,20.5657639,528,432118.78,20.5657639,528
itBit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1411487781.46,52518.73628364,1452,1411487781.46,52518.73628364,1452
itBit,UNKNOWN,,4251806082.88,206555.66993688,161568,4251806082.88,206555.66993688,161568
ItsGoingDown,UNKNOWN,,677.92,0.02120598,30,677.92,0.02120598,30
IXX.COM,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,65829.04,1.31534711,44
IXX.COM,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,11021.9,0.251031,77,11021.9,0.251031,77
IXX.COM,UNKNOWN,,1358.79,0.02719189,33,1358.79,0.02719189,33
JetCrypto,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2312493.76,95.85452149,702,2312493.76,95.85452149,702
JetCrypto,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,6907.96,0.174681,104,13175007.95,443.98658967,8437
JetCrypto,UNKNOWN,,937301.06,20.5680007,455,937301.06,20.5680007,455
Jubiter,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,17905.69,0.385276,160,17905.69,0.385276,160
Jubiter,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,9858.98,0.2335204,40,9858.98,0.2335204,40
Jubiter,UNKNOWN,,319465.62,8.4115726,4000,319465.62,8.4115726,4000
Just2Trade,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,43625630.69,1262.36437725,1440,345400355.95,8758.35324225,6600
Just2Trade,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,78383.23,3.58533345,75,78383.23,3.58533345,75
Just2Trade,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,180924.43,4.004871,135,180924.43,4.004871,135
Just2Trade,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,16475.88,0.31214055,30,16475.88,0.31214055,30
Just2Trade,UNKNOWN,,11397070.97,404.3689563,1650,11397070.97,404.3689563,1650
Kassa,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,397682.58,8.8500556,2812,397682.58,8.8500556,2812
Kassa,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2381624.92,89.69874559,9766,210145548.67,8968.39537898,520961
Kassa,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,102258.46,4.29138655,380,102258.46,4.29138655,380
Kassa,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,359779.24,12.19369365,722,359779.24,12.19369365,722
Kassa,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,265208.54,10.92035507,931,265208.54,10.92035507,931
Kassa,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,301651.53,8.01425586,5187,301651.53,8.01425586,5187
Kassa,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,116339.5,4.444252,475,116339.5,4.444252,475
Kassa,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,8202.39,0.26587517,152,8202.39,0.26587517,152
Kassa,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,65317.3,1.48260287,437,65317.3,1.48260287,437
Kassa,UNKNOWN,,49331874.19,1789.92368183,251408,49331874.19,1789.92368183,251408
Keeperexbit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,178304.61,7.28890034,206,281773.13,11.66540514,338
Keeperexbit,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1182.86,0.03944998,6,1182.86,0.03944998,6
Keeperexbit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,87.71,0.00301972,2,87.71,0.00301972,2
Keeperexbit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,492.13,0.0172,2,492.13,0.0172,2
Keeperexbit,UNKNOWN,,230538.39,9.65623754,314,230538.39,9.65623754,314
Keypay,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,111.81,0.0048,4,111.81,0.0048,4
KickEx,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,883114.27,36.19334323,187,1967304.46,65.73791744,3451
KickEx,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,3555.81,0.06222782,17,3555.81,0.06222782,17
KickEx,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,1466.21,0.07503987,17,1466.21,0.07503987,17
KickEx,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,26810.02,0.800615,289,26810.02,0.800615,289
KickEx,UNKNOWN,,1451993.52,36.81405318,3927,1451993.52,36.81405318,3927
Kikitrade,UNKNOWN,,64790.08,1.3397328,117,64790.08,1.3397328,117
Kinesis,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,437436993.59,20580.0349293,5999
Kinesis,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2473.12,0.0833,49,2473.12,0.0833,49
Kinesis,UNKNOWN,,31405394.3,1267.03710742,9205,31405394.3,1267.03710742,9205
KkCoin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2072194.5,32,16,3024333.44,47.11766176,48
Klickl,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,8346493.47,184.32048188,2248,30218792.65,666.9948172,3864
Klickl,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,3013.52,0.0746278,16,3013.52,0.0746278,16
Klickl,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2124.57,0.0492,28,2124.57,0.0492,28
Klickl,UNKNOWN,,5403014.29,114.59380052,1100,5403014.29,114.59380052,1100
Koinbazar,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,13197526.01,633.84636642,1356,13400941.49,642.46180482,1704
Koinbazar,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,193.88,0.00299394,6,193.88,0.00299394,6
Koinbazar,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,1292.74,0.03233622,18,1292.74,0.03233622,18
Koinbazar,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,3681.53,0.13590882,18,3681.53,0.13590882,18
Koinbazar,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2738.73,0.0684,36,2738.73,0.0684,36
Koinbazar,UNKNOWN,,2655764.96,103.75993926,864,2655764.96,103.75993926,864
Koindex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,976.09,0.016,8,8030.83,0.1316404,16
Koindex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,506.54,0.012,8,506.54,0.012,8
Koindex,UNKNOWN,,3448.16,0.08460472,8,3448.16,0.08460472,8
Koinim,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,14955819.38,396.07842256,10176,19368491.86,606.80256384,10992
Koinim,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,13992.93,0.32614768,80,13992.93,0.32614768,80
Koinim,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,266.53,0.0056968,16,266.53,0.0056968,16
Koinim,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1494.62,0.02650816,16,1494.62,0.02650816,16
Koinim,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,1474771.27,40.76096496,6896,1474771.27,40.76096496,6896
Koinim,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,426413.4,9.87037664,1696,426413.4,9.87037664,1696
Koinim,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,111650.52,2.78051312,416,111650.52,2.78051312,416
Koinim,UNKNOWN,,11287691.76,350.00048816,19584,11287691.76,350.00048816,19584
Korbit.co.kr,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1208947142.24,33968.48719374,25740,2769147669.64,78388.17806862,37206
Korbit.co.kr,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,128605.09,6.420591,342,128605.09,6.420591,342
Korbit.co.kr,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,363.36,0.00665064,18,363.36,0.00665064,18
Korbit.co.kr,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,991092.14,28.36576296,9648,991092.14,28.36576296,9648
